"Items Report","","","",""
"Feb 1, 2025 12:00 AM - Feb 28, 2025 11:59 PM","","","",""
"Category Name","Name","Gross Sales","Net Sales","Sold"
"Disposables","Geek Bar Pulse X 25K, Creamymintz","$125.96","$125.96","5"
"Disposables","Geek Bar Pulse X 25K, Lemon Heads","$155.94","$155.94","6"
"Disposables","Geek Bar Pulse X 25K, Lime Berry Orange","$25.99","$25.99","1"
"Disposables","Geek Bar Pulse X 25K, Miami Mint","$363.86","$363.86","14"
"Disposables","Geek Bar Pulse X 25K, Orange Dragon","$259.90","$259.90","10"
"Disposables","Geek Bar Pulse X 25K, Orange Fcuking Fab","$77.97","$77.97","3"
"Disposables","Geek Bar Pulse X 25K, Pink & Blue","$25.99","$25.99","1"
"Disposables","Geek Bar Pulse X 25K, Raspberry Peach Lime","$25.99","$25.99","1"
"Disposables","Geek Bar Pulse X 25K, Sour Apple Ice","$24.99","$24.99","1"
"Disposables","Geek Bar Pulse X 25K, Sour Fcuking Fab","$51.98","$51.98","2"
"Disposables","Geek Bar Pulse X 25K, Sour Mango Pineapple","$74.97","$74.97","3"
"Disposables","Geek Bar Pulse X 25K, Strawberry B-Pop","$181.93","$181.93","7"
"Disposables","Geek Bar Pulse X 25K, Strawberry Kiwi Ice","$124.95","$124.95","5"
"Disposables","Geek Bar Pulse X 25K, Strawberry Watermelon","$249.90","$249.90","10"
"Disposables","Geek Bar Pulse X 25K, Watermelon Ice","$137.94","$137.94","6"
"Disposables","Geek Bar Pulse ZERO NIC, Blue Razz Ice","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse ZERO NIC, Fcuking Fab","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse ZERO NIC, Miami Mint","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse ZERO NIC, Strawberry B-Pop","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Berry Bliss","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Black Cherry","$109.95","$109.95","5"
"Disposables","Geek Bar Pulse, Blackmintz","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Blue Mint","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Blue Razz Ice","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Cherry Bomb","$153.93","$153.93","7"
"Disposables","Geek Bar Pulse, Creamymintz","$43.98","$43.98","2"
"Disposables","Geek Bar Pulse, Dragon Melon","$87.96","$87.96","4"
"Disposables","Geek Bar Pulse, FAB","$43.98","$43.98","2"
"Disposables","Geek Bar Pulse, Frozen Cherry Apple","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Frozen Pina Colada","$139.93","$139.93","7"
"Disposables","Geek Bar Pulse, Frozen Strawberry","$126.00","$126.00","6"
"Disposables","Geek Bar Pulse, Frozen Watermelon","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Frozen White Grape","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Grape Blow Pop","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Iceymintz","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Juicy Peach Ice","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Meta Moon","$41.98","$41.98","2"
"Disposables","Geek Bar Pulse, Mexico Mango","$175.92","$175.92","8"
"Disposables","Geek Bar Pulse, Miami Mint","$263.88","$263.88","12"
"Disposables","Geek Bar Pulse, OMG Blow Pop","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Peppermintz","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Pink Lemonade","$40.00","$40.00","2"
"Disposables","Geek Bar Pulse, Sour Apple Blow Pop","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Sour Apple Ice","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Sour Blue Dust","$87.96","$87.96","4"
"Disposables","Geek Bar Pulse, Sour Cranapple","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Sour Gush","$131.94","$109.95","6"
"Disposables","Geek Bar Pulse, Sour Strawberry","$87.96","$87.96","4"
"Disposables","Geek Bar Pulse, Sour Watermelon Drop","$153.93","$153.93","7"
"Disposables","Geek Bar Pulse, Stonemintz","$21.99","$21.99","1"
"Disposables","Geek Bar Pulse, Strawberry Banana","$60.00","$60.00","3"
"Disposables","Geek Bar Pulse, Strawberry Mango","$65.97","$65.97","3"
"Disposables","Geek Bar Pulse, Tropical Rainbow Blast","$109.95","$109.95","5"
"Disposables","Geek Bar Pulse, Watermelon Ice","$197.91","$197.91","9"
"Disposables","Geek Bar Pulse, White Gummy Ice","$21.99","$21.99","1"
"Disposables","Iron Mike Tyson 15,000, Blue Razz","$19.99","$19.99","1"
"Disposables","Juice Head 30K, Cool Mint","$48.98","$48.98","2"
"Disposables","Keep It 100 Bar, Blue Slushie Lemonade","$44.00","$44.00","3"
"Disposables","Keep It 100 Bar, Ki Berry Killa","$30.00","$30.00","2"
"Disposables","Keep It 100 Bar, Maui Blast","$15.00","$15.00","1"
"Disposables","Lava Big Boy 7,000 Puff 5% Cool Mint","$21.99","$21.99","1"
"Disposables","Lava Plus 3% Berry Mist","$142.89","$142.89","11"
"Disposables","Lava Plus 3% Blueberry Raspberry Lemon","$64.95","$64.95","5"
"Disposables","Lava Plus 3% Miami Mint (Limited)","$69.95","$69.95","5"
"Disposables","Lava Plus 3% Skittles","$51.96","$51.96","4"
"Disposables","Lava Plus 3% Solo Mint","$65.00","$65.00","5"
"Disposables","Lava Plus 3% Spearmint","$38.97","$38.97","3"
"Disposables","Lava Plus 5% Blue Moon (Limited)","$13.99","$13.99","1"
"Disposables","Lava Plus 5% Clear","$238.82","$238.82","18"
"Disposables","Lava Plus 5% Clear Ice","$264.00","$264.00","22"
"Disposables","Lava Plus 5% Cool Mint","$142.89","$142.89","11"
"Disposables","Lava Plus 5% Jolly Rancher Ice","$82.94","$82.94","6"
"Disposables","Lava Plus 5% Passion Fruit Orange Guava","$80.94","$80.94","6"
"Disposables","Lava Plus 5% Sour Patch","$41.97","$41.97","3"
"Disposables","Lava Plus 5% Splash Ice","$27.98","$27.98","2"
"Disposables","Lava Plus 5% Strawberry Lemon Mint","$64.95","$64.95","5"
"Disposables","Lava Plus 5% Watermelon With Mint","$55.96","$55.96","4"
"Disposables","Lightrise TB 18K, Blue Cotton Candy","$15.00","$15.00","1"
"Disposables","Lightrise TB 18K, Blueberry Raspberry","$12.99","$12.99","1"
"Disposables","Lost Mary MO5000, Blackberry Cherry Lemon","$24.00","$24.00","2"
"Disposables","Lost Mary MO5000, Blue Razz Ice","$24.00","$24.00","2"
"Disposables","Lost Mary MO5000, Blue Trio","$36.00","$36.00","3"
"Disposables","Lost Mary MO5000, Cherry Lemon","$48.00","$48.00","4"
"Disposables","Lost Mary MO5000, Citrus Sunrise","$12.00","$12.00","1"
"Disposables","Lost Mary MO5000, Colombian Coffee Ice","$48.00","$48.00","4"
"Disposables","Lost Mary MO5000, Lemon Sparkling Wine","$12.00","$12.00","1"
"Disposables","Lost Mary MO5000, Mango Peach","$12.00","$12.00","1"
"Disposables","Lost Mary MO5000, Strawberry Kiwi Ice","$24.00","$24.00","2"
"Disposables","Lost Mary OS5000 Miami Mint","$16.99","$16.99","1"
"Disposables","Lost Mary OS5000, Banana Raspberry Ice","$55.00","$55.00","5"
"Disposables","Lost Mary OS5000, Black Lemonade","$33.00","$33.00","3"
"Disposables","Lost Mary OS5000, Green Grape Ice","$11.00","$11.00","1"
"Disposables","Lost Mary OS5000, Lemon Lime","$11.00","$11.00","1"
"Disposables","Lost Mary OS5000, Strawberry Mango","$11.00","$11.00","1"
"Disposables","Lost Mary Quasar, Aquarius","$45.98","$45.98","2"
"Disposables","Lost Mary Quasar, Big Bangin Berry","$45.98","$45.98","2"
"Disposables","Lost Mary Quasar, Super Mint","$68.97","$68.97","3"
"Disposables","Magma Blast 25K 5%, Clear","$65.97","$65.97","3"
"Disposables","MNKE BARS 6500, Fresh Mint","$13.99","$13.99","1"
"Disposables","MNKE BARS XL 25K, Fresh Mint","$39.98","$39.98","2"
"Disposables","Mycool Adjust 40K, Cherry Strazz","$46.98","$46.98","2"
"Disposables","Nexa Ultra 50K, Blue Wizard InvisiCloud Edition","$80.97","$80.97","3"
"Disposables","Nexa Ultra 50K, Blueberry Watermelon","$53.98","$53.98","2"
"Disposables","Nexa Ultra 50K, Cool Mint","$53.98","$53.98","2"
"Disposables","Nexa Ultra 50K, Fcuking Fab","$107.96","$107.96","4"
"Disposables","Nexa Ultra 50K, Mango Oasis","$107.96","$107.96","4"
"Disposables","Nexa Ultra 50K, Miami Mint","$53.98","$53.98","2"
"Disposables","Off-Stamp Smart Charging Device (Battery)","$25.98","$25.98","2"
"Disposables","Off-Stamp SW16000 Refill, Baja Blast","$32.98","$32.98","2"
"Disposables","Off-Stamp SW16000 Refill, Blue Razz Grape Ice","$98.94","$98.94","6"
"Disposables","Off-Stamp SW16000 Refill, Peach+","$49.47","$49.47","3"
"Disposables","Off-Stamp SW16000 Refill, Sour Wildberry Gummy","$49.47","$49.47","3"
"Disposables","Off-Stamp SW16000 Refill, Strawmelon Peach Ice","$16.49","$16.49","1"
"Disposables","Off-Stamp SW16000 Refill, Winter Mint","$65.96","$65.96","4"
"Disposables","Off-Stamp SW9000 Kit, Miami Mint","$50.97","$50.97","3"
"Disposables","Off-Stamp SW9000 Kit, Sour Lush Gummy","$33.98","$33.98","2"
"Disposables","Off-Stamp SW9000 Refill, Blue Raspberry Lemon","$11.99","$11.99","1"
"Disposables","Off-Stamp SW9000 Refill, Blue Razz Ice","$23.98","$23.98","2"
"Disposables","Off-Stamp SW9000 Refill, Dragon Strawnana","$11.99","$11.99","1"
"Disposables","Off-Stamp SW9000 Refill, Frozen White Strawberry","$11.99","$11.99","1"
"Disposables","Off-Stamp SW9000 Refill, Miami Mint","$179.85","$179.85","15"
"Disposables","Off-Stamp SW9000 Refill, Sour Lush Gummy","$11.99","$11.99","1"
"Disposables","Off-Stamp SW9000 Refill, Watermelon Ice","$11.99","$11.99","1"
"Disposables","Off-Stamp X-Cube 25K Kit, Bangin' Peach","$24.99","$24.99","1"
"Disposables","Off-Stamp X-Cube 25K Kit, Bangin' Watermelon","$122.95","$122.95","5"
"Disposables","Off-Stamp X-Cube 25K Kit, Blue Razz Ice","$149.94","$149.94","6"
"Disposables","Off-Stamp X-Cube 25K Kit, Dragon Strawnana","$74.97","$74.97","3"
"Disposables","Off-Stamp X-Cube 25K Kit, Florida Sherbet","$99.96","$99.96","4"
"Disposables","Off-Stamp X-Cube 25K Kit, Hawaiian Popsicle","$74.97","$74.97","3"
"Disposables","Off-Stamp X-Cube 25K Kit, Miami Mint","$24.99","$24.99","1"
"Disposables","Off-Stamp X-Cube 25K Kit, Rocket Popsicle","$199.92","$199.92","8"
"Disposables","Off-Stamp X-Cube 25K Refill, Bangin' Peach","$32.98","$32.98","2"
"Disposables","Off-Stamp X-Cube 25K Refill, Bangin' Watermelon","$148.41","$148.41","9"
"Disposables","Off-Stamp X-Cube 25K Refill, Blue Razz Blow Pop","$16.49","$16.49","1"
"Disposables","Off-Stamp X-Cube 25K Refill, Blue Razz Ice","$32.98","$32.98","2"
"Disposables","Off-Stamp X-Cube 25K Refill, Dragon Strawnana","$16.49","$16.49","1"
"Disposables","Off-Stamp X-Cube 25K Refill, Florida Sherbet","$131.92","$131.92","8"
"Disposables","Off-Stamp X-Cube 25K Refill, Grape Rancher","$16.49","$16.49","1"
"Disposables","Off-Stamp X-Cube 25K Refill, Hawaiian Popsicle","$32.98","$32.98","2"
"Disposables","Off-Stamp X-Cube 25K Refill, Lemonheads","$16.49","$16.49","1"
"Disposables","Off-Stamp X-Cube 25K Refill, Miami Mint","$82.45","$82.45","5"
"Disposables","Off-Stamp X-Cube 25K Refill, Rocket Popsicle","$131.92","$131.92","8"
"Disposables","Off-Stamp X-Cube 25K Refill, Sour Berry Bubblegum","$24.99","$24.99","2"
"Disposables","Off-Stamp X-Cube 25K Refill, Sour Lush Gummy","$8.00","$8.00","1"
"Disposables","Off-Stamp X-Cube 25K Refill, Sour Wildberry Gummy","$8.00","$8.00","1"
"Disposables","Off-Stamp X-Cube 25K Refill, Strawberry Rolls Up","$32.98","$32.98","2"
"Disposables","Off-Stamp X-Cube 25K Refill, Wintergreen Candy","$16.49","$16.49","1"
"Disposables","Oxbar Ice-Nic 35K, Rocket Pop","$47.98","$47.98","2"
"Disposables","Oxbar Ice-Nic 35K, Strawberry Pink Cherry","$23.99","$23.99","1"
"Disposables","Oxbar Ice-Nic 35K, White Gummy Watermelon","$23.99","$23.99","1"
"Disposables","Pod Juice Bar 30K, Big Melons","$22.99","$22.99","1"
"Disposables","Pod Juice Bar 30K, Clear Blue","$68.97","$68.97","3"
"Disposables","Pod Juice Bar 30K, Cobalt Mint","$66.97","$66.97","3"
"Disposables","Pod Juice Bar 30K, Fruity Pebz","$22.99","$22.99","1"
"Disposables","Pod Juice Bar 30K, Jewel Mint","$114.95","$114.95","5"
"Disposables","Pod Juice Bar 30K, Jewel Tobacco","$22.99","$22.99","1"
"Disposables","Pod Juice Bar 30K, Juicy Rainbow Ice","$22.99","$22.99","1"
"Disposables","Pod Juice Bar 30K, Minty Swirl Slay","$45.98","$45.98","2"
"Disposables","Pod Juice Bar 30K, Pink Berries","$22.99","$22.99","1"
"Disposables","Pod Juice Bar 30K, Rocket Pop","$12.99","$12.99","1"
"Disposables","Pod Juice Bar 30K, Strawberry Watermelon Dragonfruit","$91.96","$91.96","4"
"Disposables","Pod Juice Bar 30K, White Gummy Ice","$91.96","$91.96","4"
"Disposables","Raz DC25000, Blueberry Watermelon","$25.99","$25.99","1"
"Disposables","Raz DC25000, Fire & Ice","$49.98","$49.98","2"
"Disposables","Raz DC25000, Frozen Raspberry Watermelon","$25.99","$25.99","1"
"Disposables","Raz DC25000, Miami Mint","$25.99","$25.99","1"
"Disposables","Raz DC25000, Sour Apple Watermelon","$25.99","$25.99","1"
"Disposables","Raz DC25000, Strawberry Kiwi Pear","$25.99","$25.99","1"
"Disposables","Raz LTX 25K, Black Cherry Peach","$149.94","$149.94","6"
"Disposables","Raz LTX 25K, Mango Loco","$49.98","$49.98","2"
"Disposables","Raz LTX 25K, New York Mint","$103.96","$103.96","4"
"Disposables","Raz LTX 25K, Rainbow Rain","$51.98","$51.98","2"
"Disposables","Raz LTX 25K, Razzle Dazzle","$99.96","$99.96","4"
"Disposables","Raz LTX 25K, Sour Raspberry Watermelon","$49.98","$49.98","2"
"Disposables","Raz LTX Christmas Edition, Peppermint Candy Cane","$51.98","$51.98","2"
"Disposables","Raz LTX Christmas Edition, Watermelon Ice","$24.99","$24.99","1"
"Disposables","Raz TN9000, Blue Raz Ice ZERO NICOTINE","$22.99","$22.99","1"
"Disposables","Raz TN9000, Mango Colada","$19.99","$19.99","1"
"Disposables","Raz TN9000, Strawberry Ice ZERO NICOTINE","$45.98","$45.98","2"
"Disposables","Tyson Round II, Cherry Cola","$14.00","$14.00","1"
"Disposables","Tyson Round II, Pineapple Gummies","$14.00","$14.00","1"
"Disposables","Tyson Round II, Watermelon Gummies","$28.00","$28.00","2"
"Disposables","Wave Luscious Redmelon Ice","$15.99","$15.99","1"
"Disposables","Wave Razredmelon","$15.99","$15.99","1"
"Disposables","Wave Turbo, New York Minty Ice","$30.00","$30.00","2"
"Disposables","Yogi Bar 8000, Java Granola","$17.99","$17.99","1"
"Disposables","Yogi Bar 8000, Original Granola Bar","$19.99","$19.99","1"
"Drip Tips","Plastic Drip Tip","$7.98","$7.98","2"
"Kit","Caliburn G3 Lite Koko, Basalt Gray","$17.99","$17.99","1"
"Kit","Caliburn G3 Lite Koko, Graffitti Cyan","$35.98","$35.98","2"
"Kit","Caliburn G3 Lite Koko, Graffitti Pink","$17.99","$17.99","1"
"Kit","Caliburn G3 Lite, Space Black","$30.00","$30.00","2"
"Kit","Caliburn G3 Pro Koko Kit, Emerald Green","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro Koko Kit, Light Silver","$39.99","$39.99","1"
"Kit","Caliburn G3 Pro Koko Kit, Sky Blue","$39.99","$39.99","1"
"Kit","Caliburn G3 Pro Koko Kit, Space Gray","$79.98","$79.98","2"
"Kit","Caliburn G3 Pro, Black","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro, Black Carbon","$73.98","$73.98","2"
"Kit","Caliburn G3 Pro, Black Leather","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro, Emerald Green","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro, Frozen Aurora","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro, Golden Purple","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro, Space Gray","$36.99","$36.99","1"
"Kit","Caliburn G3 Pro, Stone Gray","$36.99","$36.99","1"
"Kit","Geek Vape Aegis Boost 3 Kit, Teal Blue","$54.99","$54.99","1"
"Kit","Geekvape Aegis H45, Black","$56.99","$56.99","1"
"Kit","Geekvape Aegis Legend 3 Kit, Black","$99.99","$99.99","1"
"Kit","Geekvape Digi Pro Kit, Gunmetal Gray","$51.99","$51.99","1"
"Kit","Geekvape Digi Pro Kit, Lavender Haze","$51.99","$51.99","1"
"Kit","Geekvape Digi Pro Kit, Ruby Red","$51.99","$51.99","1"
"Kit","Geekvape Sonder Q 2, Black","$84.95","$84.95","5"
"Kit","Geekvape Sonder Q 2, Burgundy Red","$50.97","$50.97","3"
"Kit","Geekvape Sonder Q 2, Metallic Purple","$16.99","$16.99","1"
"Kit","Geekvape Sonder Q 2, Moonlight Silver","$16.99","$16.99","1"
"Kit","Geekvape Sonder Q 2, Olive Green","$16.99","$16.99","1"
"Kit","Geekvape Sonder Q 2, Sakura Pink","$33.98","$33.98","2"
"Kit","Geekvape Wenax Q Ultra Kit, Midnight Purple","$41.99","$41.99","1"
"Kit","Oxbar Oxpod Elite Kit, Gun Metal","$17.99","$17.99","1"
"Kit","Oxpod Elite Kit, Midnight Black","$17.99","$17.99","1"
"Kit","Smok Novo Eco Kit, Black","$11.99","$11.99","1"
"Kit","Vaporesso Armour GS Kit, Brown","$54.99","$54.99","1"
"Kit","Vaporesso XROS 4 Mini Kit, Black","$29.99","$29.99","1"
"Kit","Vaporesso XROS 4 Mini Kit, Camo Silver","$29.99","$29.99","1"
"Kit","Vaporesso XROS 4 Mini Kit, Ice Pink","$29.99","$29.99","1"
"Kit","Vaporesso XROS 4 Mini Kit, Purple","$29.99","$29.99","1"
"Kit","Vaporesso XROS 4 Mini Kit, Space Grey","$29.99","$29.99","1"
"Kit","Vaporesso XROS 4 Nano Kit, Graphite Black","$39.99","$39.99","1"
"Kit","Vaporesso XROS Pro Kit, Black","$39.99","$39.99","1"
"Kit","Vaporesso XROS Pro Kit, Red","$39.99","$39.99","1"
"Liquid","Bam Bam’s Strawberry Cannoli, 100mL","$25.99","$25.99","1"
"Liquid","Beard NO.32 120mL","$139.93","$139.93","7"
"Liquid","Brewed Awakening Apple Cider, 100mL","$47.98","$47.98","2"
"Liquid","Brewed Awakening, 100mL","$87.96","$87.96","4"
"Liquid","Cannoli Be Graham 60mL","$89.95","$89.95","5"
"Liquid","Cannoli Be Mine Strawberry 60mL","$17.00","$17.00","1"
"Liquid","Cannoli Be Nuts 60mL","$53.97","$53.97","3"
"Liquid","Cannoli Be One 60mL","$17.99","$17.99","1"
"Liquid","Cassadaga Cannoli Be Breakfast","$118.93","$118.93","7"
"Liquid","Cassadaga Cannoli Be Cookie","$89.95","$89.95","5"
"Liquid","Cassadaga Mabacco, 60mL","$31.98","$31.98","2"
"Liquid","CCC'S Diner Menu, Cinna' Milk 100mL","$9.99","$9.99","1"
